path,is_gameplay,gameplay_score,sampled_frames,hud_frame_ratio,minimap_score,skill_button_score,top_hud_score,edge_density,source_label,video_id,webpage_url,description,view_count,like_count,comment_count
datasets/tiktok/mlbb/mobilelegends_id/7643813969190210837.mp4,True,0.9781249761581421,4,1.0,1.0,0.8958333333333334,1.0,0.18539496527777777,mobilelegends-id,7643813969190210837,https://www.tiktok.com/@mobilelegends_id/video/7643813969190210837,"Ketika Aldi Taher dituduh mencelakai Wendy, malah salah tingkah!! #AdaApaDenganWendy #WendyAllStarParty #MLBB #MLBBALLSTAR",22000,403,30
datasets/tiktok/mlbb/shrxking_fear/7616560821715488018.mp4,True,0.9737499952316284,4,1.0,1.0,0.875,1.0,0.1942133246527778,shrxking-fear,7616560821715488018,https://www.tiktok.com/@shrxking_fear/video/7616560821715488018,😁,18,2,0
datasets/tiktok/mlbb/mobilelegends_id/7637108751836646677.mp4,True,0.9546915292739868,4,1.0,0.8731313131313131,1.0,1.0,0.11866427951388889,mobilelegends-id,7637108751836646677,https://www.tiktok.com/@mobilelegends_id/video/7637108751836646677,Pesan khusus dari Mobile Legends: Bang Bang. Kembali ke awal kisah NARUTO dan bersiaplah untuk bertempur! #NARUTO #MLBB,22500,325,36
datasets/tiktok/mlbb/mlbbesports_official/7598905507545419016.mp4,True,0.954250156879425,4,1.0,1.0,0.8250000000000001,1.0,0.13361979166666665,mlbb-esports,7598905507545419016,https://www.tiktok.com/@mlbbesports_official/video/7598905507545419016,"POV: You’re watching one of the sickest match in MLBB esports history with us at M7 Carnival! 🤯  Be sure to come to Stadium Madya GBK from 12 PM until the end. Get a special goodie bag from us if you’re among our Top 1,000 first registrants! 👀 Don’t forget to buy the tickets here: https://id-mpl.com/m7?q=carnival 🎫 #MLBBEsports #MLBBM7 #MobileLegendsBangBang #M7 #M7Carnival",4900000,152300,2682
datasets/tiktok/mlbb/nilunaa/7612936789912751368.mp4,True,0.9538142681121826,4,1.0,1.0,0.8125,1.0,0.13455186631944444,nilunaa,7612936789912751368,https://www.tiktok.com/@nilunaa/video/7612936789912751368,House of odette 🔥 #MLBBGoldenMonth #MLBBGoldenTurtle #MLBB #mobilelegends #nilunaa,5268,106,1
datasets/tiktok/mlbb/bonitoflakesmlbb/7472562424101539079.mp4,True,0.9495628476142883,4,1.0,1.0,0.8083333333333333,1.0,0.12641710069444445,bonitoflakesmlbb,7472562424101539079,https://www.tiktok.com/@bonitoflakesmlbb/video/7472562424101539079,Palo daw ang Selena natin 😉 #selenamlbb #MLBB #mlbbhighlights #fypシ゚viralシ  #MobileLegendsBangBang,1825,25,0
datasets/tiktok/mlbb/nilunaa/7612205182218259719.mp4,True,0.9479821920394897,4,1.0,1.0,0.7761054421768708,1.0,0.13977647569444446,nilunaa,7612205182218259719,https://www.tiktok.com/@nilunaa/video/7612205182218259719,Solo pria natan build fighter 🔥 #MLBBGoldenMonth #MLBBGoldenTurtle #MLBBNEWSKIN #MLBB #mobilelegends,13800,327,11
datasets/tiktok/mlbb/mlbbesports_official/7599364246828272903.mp4,True,0.9474999904632568,4,1.0,1.0,0.75,1.0,0.20279622395833333,mlbb-esports,7599364246828272903,https://www.tiktok.com/@mlbbesports_official/video/7599364246828272903,It’s a passion for something we love that unites us ❤️  #MLBBEsports #MLBBM7 #MobileLegendsBangBang #M7 #M7Carnival,188600,3897,120
datasets/tiktok/mlbb/mlbbttofficial/7611856460670143745.mp4,True,0.9474999904632568,4,1.0,1.0,0.75,1.0,0.16331705729166668,mlbb-official,7611856460670143745,https://www.tiktok.com/@mlbbttofficial/video/7611856460670143745,"""She's here, embodying the very soul of the character! ✨"" Let's do the finger dance with Miya ""Arrow of Spring""! #MobileLegendsBangBang #MLBBNewSkin #MLBBEternalSeasons",471900,4906,118
datasets/tiktok/mlbb/mlbbttofficial/7613301841614458132.mp4,True,0.9474999904632568,4,1.0,1.0,0.75,1.0,0.234384765625,mlbb-official,7613301841614458132,https://www.tiktok.com/@mlbbttofficial/video/7613301841614458132,This synergy is a talent exclusive to the Eternal Seasons! Even two fingers can tap out a charming rhythm! #MobileLegendsBangBang #MLBBNewSkin #MLBBEternalSeasons,479400,3427,45
datasets/tiktok/mlbb/nilunaa/7616323378210802951.mp4,True,0.9474999904632568,4,1.0,1.0,0.75,1.0,0.16529188368055556,nilunaa,7616323378210802951,https://www.tiktok.com/@nilunaa/video/7616323378210802951,Full Combo Hero Marcel #MLBBMarcel #MLBBS40 #MLBBNEWHERO #MLBBGoldenMonth #MLBB,111800,1826,11
datasets/tiktok/mlbb/nilunaa/7622171062360345863.mp4,True,0.9474999904632568,4,1.0,1.0,0.75,1.0,0.16400282118055554,nilunaa,7622171062360345863,https://www.tiktok.com/@nilunaa/video/7622171062360345863,Itachi > Megumi > Kurapika  #MLBBxNaruto #MLBB #mobilelegends #nilunaa,17400,319,2
datasets/tiktok/mlbb/saikyuun_/7129742559894572314.mp4,True,0.9474999904632568,4,1.0,1.0,0.75,1.0,0.21483832465277777,saikyuun-,7129742559894572314,https://www.tiktok.com/@saikyuun_/video/7129742559894572314,Napadaan lang ang Tito niyong Franco✨ 862765885 (10649) @mlbbtopcreation #mobilelegends #mlbbcreatorcamp #mccaugust #mcc_0805ph #franco #fyp,845200,70800,1166
datasets/tiktok/mlbb/nilunaa/7609271580736130312.mp4,True,0.9470446109771729,4,1.0,1.0,0.8745626822157434,0.9835087719298246,0.10790147569444444,nilunaa,7609271580736130312,https://www.tiktok.com/@nilunaa/video/7609271580736130312,Eternal Seasons Skin Effect  #MLBBEternalSeasons #MLBBNEWSKIN #MLBBGoldenMonth #MLBB #mobilelegends,22900,346,27
datasets/tiktok/mlbb/nilunaa/7613646023180799239.mp4,True,0.9456103444099426,4,1.0,1.0,0.75,1.0,0.1429611545138889,nilunaa,7613646023180799239,https://www.tiktok.com/@nilunaa/video/7613646023180799239,Hanabi  #MLBBGoldenMonth #MLBBGoldenTurtle #MLBB #mobilelegends #nilunaa,5051,62,6
datasets/tiktok/mlbb/nilunaa/7609213434651102472.mp4,True,0.9446895122528076,4,1.0,0.9917171717171717,0.8250000000000001,1.0,0.11780381944444444,nilunaa,7609213434651102472,https://www.tiktok.com/@nilunaa/video/7609213434651102472,Miya Eternal  > Legend   #MLBBEternalSeasons #MLBBNEWSKIN #MLBBGoldenMonth #MLBB #mobilelegends,21100,304,11
datasets/tiktok/mlbb/mlbbdailyclips/7073756659348245761.mp4,True,0.9424039721488953,4,1.0,1.0,0.9166666666666667,1.0,0.08653862847222223,mlbbdailyclips,7073756659348245761,https://www.tiktok.com/@mlbbdailyclips/video/7073756659348245761,AE Coach Brought a DEATHNOTE noteboo#mlbb#mlbbtiktok#ml#rrq#evosesports#nxpevos#onicesport#blacklistinternational#aurafire#echophilippines#brenesports,917,3,0
datasets/tiktok/mlbb/mlbbdailyclips/7170695000647339265.mp4,True,0.9390397667884827,4,1.0,1.0,0.7708333333333334,1.0,0.12288628472222222,mlbbdailyclips,7170695000647339265,https://www.tiktok.com/@mlbbdailyclips/video/7170695000647339265,Yawi laughs after KarlTzy dares to do a Savage again to his former NXP teammates #yawi #karltzy #nxp #yawiesports #karltzylangmalakas #echoph,1500000,32100,74
datasets/tiktok/mlbb/nilunaa/7619625838362791188.mp4,True,0.9372231364250183,4,1.0,1.0,0.7543974732750243,1.0,0.12580078125,nilunaa,7619625838362791188,https://www.tiktok.com/@nilunaa/video/7619625838362791188,Real 1vs5 ☺️ #MLBB #mobilelegends #MLBBS40 #MLBBGoldenMonth #nilunaa,7671,171,2
datasets/tiktok/mlbb/cedxvi/7444154321341566216.mp4,True,0.9360947608947754,4,1.0,1.0,0.75,0.9905263157894737,0.13721788194444445,cedxvi,7444154321341566216,https://www.tiktok.com/@cedxvi/video/7444154321341566216,5 man tank #fyp #cedxvi #MLBB,55600,2883,23
datasets/tiktok/mlbb/cedxvi/7469000314780192007.mp4,True,0.9344713687896729,4,1.0,1.0,0.7302842565597668,1.0,0.13099934895833334,cedxvi,7469000314780192007,https://www.tiktok.com/@cedxvi/video/7469000314780192007,Maniac🫣 #MLBB #cedxvi #Johnsontiktok #fyp,117300,10800,77
datasets/tiktok/mlbb/willdominateyougg/7622216974491307272.mp4,True,0.9337459206581116,4,1.0,1.0,0.75,1.0,0.12166124131944445,willdominateyougg,7622216974491307272,https://www.tiktok.com/@willdominateyougg/video/7622216974491307272,#MLBB #argus #darthvader #willdominateyougg #fyp,111300,3324,31
datasets/tiktok/mlbb/bonitoflakesmlbb/7488499953275292935.mp4,True,0.9324497580528259,4,1.0,1.0,0.7424562682215743,0.9329824561403508,0.18747829861111112,bonitoflakesmlbb,7488499953275292935,https://www.tiktok.com/@bonitoflakesmlbb/video/7488499953275292935,Bangis dong. #MobileLegendsBangBang #mlbb #bonitoflakesmlbb #fyp,39,3,0
datasets/tiktok/mlbb/nilunaa/7627392620385520904.mp4,True,0.9323027729988098,4,1.0,0.971111111111111,0.75,0.9928070175438597,0.13011176215277778,nilunaa,7627392620385520904,https://www.tiktok.com/@nilunaa/video/7627392620385520904,10 Perfect score Genjutsu Training 🔥 #MLBB #mobilelegends #MLBBNewSkin #MLBBMPL #nilunaa,41300,967,11
datasets/tiktok/mlbb/nilunaa/7624156362951429394.mp4,True,0.9319865107536316,4,1.0,1.0,0.75,1.0,0.11931532118055554,nilunaa,7624156362951429394,https://www.tiktok.com/@nilunaa/video/7624156362951429394,Untung HERO starlight bulan Mei sudah ada 3 skin starlight 💀 #MLBB #mobilelegends #MLBBStarlight #nilunaa,32100,324,14
datasets/tiktok/mlbb/nilunaa/7625911199237983495.mp4,True,0.9308478236198425,4,1.0,1.0,0.7439868804664723,0.9968421052631579,0.12053602430555556,nilunaa,7625911199237983495,https://www.tiktok.com/@nilunaa/video/7625911199237983495,Zero effort video ☺️ #MLBBxNaruto #MLBB #mobilelegends #nilunaa,16800,191,13
datasets/tiktok/mlbb/willdominateyougg/7600288352478334226.mp4,True,0.9303776025772095,4,1.0,1.0,0.7708333333333334,1.0,0.11133680555555556,willdominateyougg,7600288352478334226,https://www.tiktok.com/@willdominateyougg/video/7600288352478334226,#MLBB #mobilelegendsbangbang #argus #aizen #willdominateyougg,478400,4632,29
datasets/tiktok/mlbb/nilunaa/7619246098531601685.mp4,True,0.9299314618110657,4,1.0,1.0,0.75,0.952280701754386,0.12637369791666667,nilunaa,7619246098531601685,https://www.tiktok.com/@nilunaa/video/7619246098531601685,100💎 for effect macam collector should be 10/10🔥 #MLBB #MLBBS40 #mobilelegends #MLBBGoldenMonth #nilunaa,9680,186,7
datasets/tiktok/mlbb/cedxvi/7485020378411175176.mp4,True,0.928835391998291,4,1.0,1.0,0.75,0.9787719298245614,0.11958441840277778,cedxvi,7485020378411175176,https://www.tiktok.com/@cedxvi/video/7485020378411175176,5man Inpinit aura🫵#MLBBGetItFree #MLBBGoldenMonth #MLBB,199000,9780,97
datasets/tiktok/mlbb/cedxvi/7454443678048734472.mp4,True,0.9284582138061523,4,1.0,0.982929292929293,0.75,1.0,0.11986870659722222,cedxvi,7454443678048734472,https://www.tiktok.com/@cedxvi/video/7454443678048734472,Happy new year! Hapart🫶#GreaterThanEver #MLBBM6TorchRelay #MLBBM6 #urada #cedxvi,68900,2343,34
datasets/tiktok/mlbb/nilunaa/7607062075139050760.mp4,True,0.9283656477928162,4,1.0,1.0,0.7731413994169096,0.8926315789473683,0.1321462673611111,nilunaa,7607062075139050760,https://www.tiktok.com/@nilunaa/video/7607062075139050760,GO GO MOBA versi MLBB #MCGG #MagicChessGoGo #MCGGS5 #MCGGNeonGuardians #MLBB,168700,2379,59
datasets/tiktok/mlbb/saikyuun_/7610362290252156178.mp4,True,0.9283618927001953,4,1.0,1.0,0.8351439950980393,0.9496491228070175,0.10098090277777778,saikyuun-,7610362290252156178,https://www.tiktok.com/@saikyuun_/video/7610362290252156178,❌ KS ✅ Tax #mlbbgoldenmonth #mlbbcreator #MLBB #mobilelegends #fyp,7513,402,8
datasets/tiktok/mlbb/nilunaa/7610681900528717063.mp4,True,0.9283588528633118,4,1.0,1.0,0.75,0.9280701754385965,0.13191189236111112,nilunaa,7610681900528717063,https://www.tiktok.com/@nilunaa/video/7610681900528717063,Atlas unlimited buid  #MLBBGoldenMonth #MLBB #Mobilelegendsbangbang #MakeYourGoldenMoment #nilunaa,13500,194,13
datasets/tiktok/mlbb/nilunaa/7608073543452085512.mp4,True,0.9272111058235168,4,1.0,0.9151515151515152,0.807312925170068,1.0,0.12303385416666666,nilunaa,7608073543452085512,https://www.tiktok.com/@nilunaa/video/7608073543452085512,Emote khaleed shhh  #MLBBGoldenMonth #MLBB #Mobilelegendsbangbang #MakeYourGoldenMoment #mobilelegends,543300,10600,84
datasets/tiktok/mlbb/mobilelegends_id/7644184992859426069.mp4,True,0.9270703196525574,4,1.0,1.0,0.7235787172011662,1.0,0.13510850694444443,mobilelegends-id,7644184992859426069,https://www.tiktok.com/@mobilelegends_id/video/7644184992859426069,RISPEK! Cuma pascol yang berani bilang burger Aldi Taher GAK ENAK! #AdaApaDenganWendy #WendyAllStarParty #MLBB #MLBBALLSTAR,69500,945,44
datasets/tiktok/mlbb/cedxvi/7454494028537597202.mp4,True,0.9264354705810547,4,1.0,1.0,0.75,0.9364912280701754,0.12793836805555553,cedxvi,7454494028537597202,https://www.tiktok.com/@cedxvi/video/7454494028537597202,🗿#GreaterThanEver #MLBBM6TorchRelay #MLBBM6 #Johnson #cedxvi,310900,24700,139
datasets/tiktok/mlbb/bonitoflakesmlbb/7480000352083774738.mp4,True,0.9263167977333069,4,1.0,1.0,0.7184402332361516,1.0,0.12136284722222224,bonitoflakesmlbb,7480000352083774738,https://www.tiktok.com/@bonitoflakesmlbb/video/7480000352083774738,Tore lang yan. Selena ako 😉 #selena #selenamlbb #mobilelegends #mlbb  #selenahighlights  #mlbbhighlights #MLBB #fypシ゚viralシ,8859,46,0
datasets/tiktok/mlbb/willdominateyougg/7607010164285181191.mp4,True,0.9262263774871826,4,1.0,1.0,0.75,1.0,0.11163519965277777,willdominateyougg,7607010164285181191,https://www.tiktok.com/@willdominateyougg/video/7607010164285181191,#MLBB #mobilelegendsbangbang #argus #guts #willdominateyougg,69800,1233,26
datasets/tiktok/mlbb/nilunaa/7605151347406621970.mp4,True,0.925646185874939,4,1.0,1.0,0.7374271137026239,0.9863157894736843,0.11719184027777776,nilunaa,7605151347406621970,https://www.tiktok.com/@nilunaa/video/7605151347406621970,Chou terkuat dibumi 🔥  #MLBBxKOF #MLBBKOFSkinFreeTrial #MLBBxOPPO #MLBB #mobilelegends,8557,135,13
datasets/tiktok/mlbb/nilunaa/7609896968755612935.mp4,True,0.9255640506744385,4,1.0,1.0,0.7239431486880468,1.0,0.11804796006944443,nilunaa,7609896968755612935,https://www.tiktok.com/@nilunaa/video/7609896968755612935,Lancelot fasthand ❌ On point ✅ #MLBBGoldenMonth #MLBB #Mobilelegendsbangbang #MakeYourGoldenMoment #mobilelegends,8176,124,3
datasets/tiktok/mlbb/nilunaa/7611867752718011666.mp4,True,0.9251901507377625,4,1.0,1.0,0.7178571428571429,1.0,0.11925347222222221,nilunaa,7611867752718011666,https://www.tiktok.com/@nilunaa/video/7611867752718011666,Tolongla kutip gold golden turtle ni 😭 #MLBBGoldenMonth #MLBBGoldenTurtle #MLBB #MLBBCreator #nilunaa,11200,226,6
datasets/tiktok/mlbb/willdominateyougg/7573601329071869191.mp4,True,0.9245160222053528,4,1.0,0.9931313131313131,0.75,1.0,0.11147026909722223,willdominateyougg,7573601329071869191,https://www.tiktok.com/@willdominateyougg/video/7573601329071869191,Alucard X Ichigo Bleach skin🔥🔥#MLBB #alucard #ichigo #willdominateyougg #fyp,346400,10900,89
datasets/tiktok/mlbb/willdominateyougg/7618868340186025223.mp4,True,0.9240224957466125,4,1.0,0.9802020202020202,0.7408527696793004,1.0,0.11800889756944445,willdominateyougg,7618868340186025223,https://www.tiktok.com/@willdominateyougg/video/7618868340186025223,#MLBBMARCEL #MLBBS40 #MLBBFV #MLBB,25100,511,20
datasets/tiktok/mlbb/mlbbclips/7116936964426812678.mp4,True,0.9239957332611084,4,1.0,1.0,0.6892128279883383,1.0,0.12591145833333334,mlbbclips,7116936964426812678,https://www.tiktok.com/@mlbbclips/video/7116936964426812678,Selena + Pharmis trick (Credit to Peacefulorenz) #mlbb #mobilelegends  #lol,566,5,4
datasets/tiktok/mlbb/mlbbttofficial/7637093238305803541.mp4,True,0.9234755635261536,4,1.0,0.8876767676767677,0.8333333333333334,1.0,0.11922960069444444,mlbb-official,7637093238305803541,https://www.tiktok.com/@mlbbttofficial/video/7637093238305803541,A special shoutout from Mobile Legends: Bang Bang. Reexperience the origins of NARUTO and get ready to bang into battle! #NARUTO #MLBB,26800,595,131
datasets/tiktok/mlbb/willdominateyougg/7631113552564063495.mp4,True,0.9226136207580566,4,1.0,1.0,0.7391399416909621,1.0,0.10985894097222222,willdominateyougg,7631113552564063495,https://www.tiktok.com/@willdominateyougg/video/7631113552564063495,#mlbb #argus #hidan #willdominateyougg #mlbbxnaruto,89600,3029,56
datasets/tiktok/mlbb/willdominateyougg/7607377452171660552.mp4,True,0.9225848317146301,4,1.0,0.9913131313131314,0.75,1.0,0.10945529513888888,willdominateyougg,7607377452171660552,https://www.tiktok.com/@willdominateyougg/video/7607377452171660552,#MLBB #mobilelegendsbangbang #argus #aizen #willdominateyougg,100500,2958,29
datasets/tiktok/mlbb/mobilelegendsmy/7642966788791160072.mp4,True,0.9223241209983826,4,1.0,0.9860606060606061,0.8250000000000001,1.0,0.08972547743055555,mobilelegendsmy,7642966788791160072,,,,,
datasets/tiktok/mlbb/willdominateyougg/7630348941585845512.mp4,True,0.9218899011611938,4,1.0,0.9678787878787879,0.7708333333333334,1.0,0.10991319444444445,willdominateyougg,7630348941585845512,https://www.tiktok.com/@willdominateyougg/video/7630348941585845512,#mlbb #argus #hidan #willdominateyougg #mlbbxnaruto,183800,4104,58
datasets/tiktok/mlbb/willdominateyougg/7611439441877552402.mp4,True,0.9211583137512207,4,1.0,0.9995959595959596,0.75,1.0,0.10500217013888888,willdominateyougg,7611439441877552402,https://www.tiktok.com/@willdominateyougg/video/7611439441877552402,#MLBB #mobilelegendsbangbang #mlbbxkof #fyp,54800,629,7
datasets/tiktok/mlbb/cedxvi/7410397347986853127.mp4,True,0.9210058450698853,4,1.0,0.9496969696969697,0.7625,1.0,0.11666775173611113,cedxvi,7410397347986853127,https://www.tiktok.com/@cedxvi/video/7410397347986853127,Boss??,170800,14400,124
datasets/tiktok/mlbb/nilunaa/7637815342462536978.mp4,True,0.9208945035934448,4,1.0,0.8952525252525252,0.75,1.0,0.14572048611111113,nilunaa,7637815342462536978,https://www.tiktok.com/@nilunaa/video/7637815342462536978,Wave 41 - Tide Siege Endless Mode ✅ #MLBBALLSTAR #MLBBNewMode #MLBBCreator #MLBB #mobilelegends,13200,182,8
datasets/tiktok/mlbb/willdominateyougg/7610697294442188039.mp4,True,0.9205487966537476,4,1.0,0.9940404040404041,0.75,1.0,0.1059006076388889,willdominateyougg,7610697294442188039,https://www.tiktok.com/@willdominateyougg/video/7610697294442188039,#MLBB #mobilelegendsbangbang #willdominateyougg #fyp,19600,288,6
datasets/tiktok/mlbb/bonitoflakesmlbb/7462197450745384210.mp4,True,0.9204761385917664,4,1.0,1.0,0.7055393586005831,1.0,0.11641710069444444,bonitoflakesmlbb,7462197450745384210,https://www.tiktok.com/@bonitoflakesmlbb/video/7462197450745384210,Harith Savage! #mlbbhighlights #MLBB #MobileLegendsBangBang #fypシ゚viralシ #harith,595,12,0
datasets/tiktok/mlbb/cedxvi/7398177228875435272.mp4,True,0.919477105140686,4,1.0,1.0,0.7420553935860058,0.9582456140350877,0.11343424479166667,cedxvi,7398177228875435272,https://www.tiktok.com/@cedxvi/video/7398177228875435272,Top 1 Global Johnson feed prank! 😂 #MLBB #cedxvi,160200,5967,198
datasets/tiktok/mlbb/saikyuun_/7606964986140970258.mp4,True,0.9193092584609985,4,1.0,0.9146464646464647,0.7708333333333334,0.9824561403508771,0.12647026909722223,saikyuun-,7606964986140970258,https://www.tiktok.com/@saikyuun_/video/7606964986140970258,Grabe revamp kay Eudora #mlbbgoldenmonth #mlbbcreator #MLBB #mobilelegends #fyp,54800,1721,23
datasets/tiktok/mlbb/nilunaa/7633023788870847752.mp4,True,0.9191675186157227,4,1.0,0.9392929292929293,0.75,1.0,0.12092122395833332,nilunaa,7633023788870847752,https://www.tiktok.com/@nilunaa/video/7633023788870847752,KS - KerjaSama ☺️ #MLBBFrozensea #MLBB #mobilelegends #nilunaa,10500,107,12
datasets/tiktok/mlbb/saikyuun_/7617036352697208084.mp4,True,0.9190141558647156,4,1.0,0.9274747474747476,0.7708333333333334,0.9885964912280701,0.12086480034722223,saikyuun-,7617036352697208084,https://www.tiktok.com/@saikyuun_/video/7617036352697208084,Marcel + Aspirant Chang'uhg #mlbbgoldenmonth #mlbbcreator #mlbb #mobilelegends #fypp,338300,4227,28
datasets/tiktok/mlbb/willdominateyougg/7607745059194162440.mp4,True,0.9187912344932556,4,1.0,0.9557575757575758,0.75,1.0,0.11534830729166667,willdominateyougg,7607745059194162440,https://www.tiktok.com/@willdominateyougg/video/7607745059194162440,#MLBB #mobilelegendsbangbang #argus #guts #willdominateyougg,40900,1119,22
datasets/tiktok/mlbb/cedxvi/7455259285979680007.mp4,True,0.918513298034668,4,1.0,1.0,0.75,0.9798245614035088,0.10549370659722222,cedxvi,7455259285979680007,https://www.tiktok.com/@cedxvi/video/7455259285979680007,#MLBBSkinGifts #MobileLegendsBangBang #MLBB #Cedxvi #Topglobaljohnson,622200,14300,123
datasets/tiktok/mlbb/willdominateyougg/7631484219155418375.mp4,True,0.9184404611587524,4,1.0,1.0,0.7447886297376094,0.9889473684210526,0.1049826388888889,willdominateyougg,7631484219155418375,https://www.tiktok.com/@willdominateyougg/video/7631484219155418375,#mlbb #willdominateyougg #gusion #hayabusa #mlbbxnaruto,20500,612,31
datasets/tiktok/mlbb/cedxvi/7049691038365060378.mp4,True,0.9184386730194092,4,1.0,1.0,0.7417638483965014,0.9619298245614035,0.11137478298611111,cedxvi,7049691038365060378,https://www.tiktok.com/@cedxvi/video/7049691038365060378,Bat nmn CEDtv boss l3b 😔#cedxvi #draft,181400,18600,293
datasets/tiktok/mlbb/bonitoflakesmlbb/7451451573567261959.mp4,True,0.9180991649627686,4,1.0,1.0,0.7708333333333334,0.9112280701754386,0.113193359375,bonitoflakesmlbb,7451451573567261959,https://www.tiktok.com/@bonitoflakesmlbb/video/7451451573567261959,Joy's revenge ⚡ #mlbbhighlights #mlbbtiktok #MobileLegendsBangBang #mlbb #joymlbb #fypシ゚viralシ,1066,33,2
datasets/tiktok/mlbb/cedxvi/7512066496336596232.mp4,True,0.9178054332733154,4,1.0,0.9832323232323232,0.7234693877551021,1.0,0.11300021701388888,cedxvi,7512066496336596232,https://www.tiktok.com/@cedxvi/video/7512066496336596232,Johnson Kamikaze build💀#MLBB #cedxvi #fyppppppppppppppppppppppp,725900,23300,328
datasets/tiktok/mlbb/saikyuun_/7608126634796895495.mp4,True,0.9174922108650208,4,1.0,0.9607070707070707,0.7543367346938776,0.9689473684210526,0.11725368923611111,saikyuun-,7608126634796895495,https://www.tiktok.com/@saikyuun_/video/7608126634796895495,May bubulong lang ako #mlbbgoldenmonth #mlbbcreator #MLBB #mobilelegends #fyp,35300,1228,30
datasets/tiktok/mlbb/nilunaa/7634888007014714642.mp4,True,0.9174528121948242,4,1.0,1.0,0.7127551020408163,1.0,0.11036566840277778,nilunaa,7634888007014714642,https://www.tiktok.com/@nilunaa/video/7634888007014714642,Kenapa eh 😒 #MLBBNewSkin #MLBBALLSTAR #MLBB #mobilelegends #nilunaa,15300,236,17
datasets/tiktok/mlbb/nilunaa/7617401711623245074.mp4,True,0.9172806143760681,4,1.0,1.0,0.7587706511175899,0.9657894736842105,0.10427625868055555,nilunaa,7617401711623245074,https://www.tiktok.com/@nilunaa/video/7617401711623245074,Tutorial for Hero Marcel   #MLBBMarcel #MLBBS40 #MLBBNEWHERO #MLBBGoldenMonth #MLBB,27100,456,2
datasets/tiktok/mlbb/willdominateyougg/7629270305017564423.mp4,True,0.9168351292610168,4,1.0,0.9504040404040404,0.75,1.0,0.11438910590277779,willdominateyougg,7629270305017564423,https://www.tiktok.com/@willdominateyougg/video/7629270305017564423,#mlbb #argus #darthvader #willdominateyougg #fyp,19100,765,24
datasets/tiktok/mlbb/willdominateyougg/7611073466086771986.mp4,True,0.9163476824760437,4,1.0,1.0,0.75,1.0,0.09846354166666667,willdominateyougg,7611073466086771986,https://www.tiktok.com/@willdominateyougg/video/7611073466086771986,#MLBB #gusion #willdominateyougg #fyp #mlbbxkof,38600,580,9
datasets/tiktok/mlbb/saikyuun_/7573508888054566162.mp4,True,0.9162800312042236,4,1.0,1.0,0.678024781341108,1.0,0.11852647569444444,saikyuun-,7573508888054566162,https://www.tiktok.com/@saikyuun_/video/7573508888054566162,Live ulii mamaya ehe #MCGG #MLBB #mobilelegends #phmcbacesleague #mcggphcreators,14500,553,14
datasets/tiktok/mlbb/bonitoflakesmlbb/7475158270714432786.mp4,True,0.9161511063575745,4,1.0,1.0,0.6527332361516036,1.0,0.1254361979166667,bonitoflakesmlbb,7475158270714432786,https://www.tiktok.com/@bonitoflakesmlbb/video/7475158270714432786,Aggressive Selena Gameplay. #mobilelegends #fypシ゚viralシ  #selenamlbb #mlbbhighlights #mobilelegendsbangbang #mlbb,591,27,0
datasets/tiktok/mlbb/mlbbdailyclips/7435910670131940629.mp4,True,0.9160110354423523,4,1.0,0.9976767676767677,0.7447521865889213,1.0,0.10019965277777779,mlbbdailyclips,7435910670131940629,https://www.tiktok.com/@mlbbdailyclips/video/7435910670131940629,FAVIAN PAYS TRIBUTE TO KAIRI'S FAMOUS CHECK BUSH  #mlbb #aeronshikii #tlid #mpl #mplindonesia#mplid #teamliquid#kelra#mplph#mplpihilippines#rrq#rrqhoshi#rrqkingdom#mobazane#ohmyveenus#balacklistinternational#yawi#kairi #rrqalberttt #srg #sekys #mplmalaysia#mplcambodia,64700,563,31
datasets/tiktok/mlbb/mlbbtopcreation/7212905213538209025.mp4,True,0.9159397482872009,4,1.0,0.976969696969697,0.7708333333333334,0.8291228070175438,0.142529296875,mlbb-top-creation,7212905213538209025,https://www.tiktok.com/@mlbbtopcreation/video/7212905213538209025,"sun, insane damage @sunwukong_mlbb #mobilelegends #mgl #mlbbcreatorcamp",942,58,1
datasets/tiktok/mlbb/willdominateyougg/7622592680136117511.mp4,True,0.9158808588981628,4,1.0,0.9766666666666667,0.746902332361516,1.0,0.10589518229166667,willdominateyougg,7622592680136117511,https://www.tiktok.com/@willdominateyougg/video/7622592680136117511,#MLBB #argus #darthvader #willdominateyougg #fyp,126100,4746,60
datasets/tiktok/mlbb/willdominateyougg/7600290444714593544.mp4,True,0.9156002998352051,4,1.0,1.0,0.6984693877551021,1.0,0.11189561631944445,willdominateyougg,7600290444714593544,https://www.tiktok.com/@willdominateyougg/video/7600290444714593544,what is blud doing🗿😹 #MLBB #mobilelegendsbangbang #argus #aizen #willdominateyougg,301600,11800,67
datasets/tiktok/mlbb/nilunaa/7629662277087530247.mp4,True,0.915510356426239,4,1.0,0.8991919191919192,0.7629616132167153,1.0,0.12586805555555555,nilunaa,7629662277087530247,https://www.tiktok.com/@nilunaa/video/7629662277087530247,1 Malaysia buta map kan? 😂  #MPLMYS17 #MYTIMEMYERA #MLBB #mobilelegends #nilunaa,166200,6089,70
