ts,video_id,title,source,source_url,search_query,path,duration,duration,gunfire_density,burst_ratio,audio_rms,center_motion,center_text,panns_gunshot,panns_machine_gun,panns_gun_max,panns_speech,panns_music,killfeed_density,quality_score,heuristic_score,ranker_score,view_count,hook_score,clip_score,fight_score,payoff_score,kill_notification_score,has_author_kill,loot_walk,panns_explosion,quality_ok,reject_reason,batch_id
2026-09-08T07:57:28Z,rEafGsD3zdY,ЛУЧШАЯ ЧУВСТВИТЕЛЬНОСТЬ В МИРЕ 🙃🙂 PUBG MOBILE \METRO ROYALE \ПУБГ МОБАЙЛ,youtube_shorts,https://www.youtube.com/shorts/rEafGsD3zdY,метро роял пабг перестрелка shorts,/root/datasets/pubg/shorts_autolearn/yt_rEafGsD3zdY.mp4,55.0,55.0,0.1263,7.241,0.0908,0.2104,0.304,0.0023,0.001,0.0023,0.5739,0.7703,0.0,0.0,,,15139,,,0.7308,0.0,0.0,0,0,0.0004,False,payoff_low=0.000:min0.10,236
2026-09-08T08:00:42Z,bdt28bn8lZM,Pubg  1 Vs 3 Clutch in metro royale ,youtube_highlights,https://www.youtube.com/watch?v=bdt28bn8lZM,pubg metro royale clutch,/root/datasets/pubg/shorts_autolearn/yt_bdt28bn8lZM.mp4,38.52,38.52,0.0272,6.325,0.0377,0.1686,0.323,0.3566,0.449,0.449,0.0176,0.0578,,,,,35,,,,,,,,0.0018,False,no_shots=density0.027:burst6.33:ownerrun_fake_gun=motion0.169:gun0.027,237
2026-09-08T08:01:10Z,bdt28bn8lZM,yt bdt28bn8lZM,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_bdt28bn8lZM.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_bdt28bn8lZM.mp4,38.52,38.52,0.0272,6.325,0.0377,0.1686,0.323,0.3566,0.449,0.449,0.0176,0.0578,,,,,0,,,,,,,,0.0018,False,no_shots=density0.027:burst6.33:ownerrun_fake_gun=motion0.169:gun0.027,237
2026-09-08T08:19:24Z,vdK0SkDEacs,How to Properly Loot Radiation on Map 3 in Metro Royale ,youtube_shorts,https://www.youtube.com/shorts/vdK0SkDEacs,метро роял 8 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_vdK0SkDEacs.mp4,55.0,55.0,0.1475,5.382,0.1321,0.2949,0.318,0.011,0.0014,0.011,0.8875,0.037,0.0,0.0,,,815,,,0.6909,0.0,0.0,0,0,0.0021,False,payoff_low=0.000:min0.10,238
2026-09-08T08:19:30Z,vdK0SkDEacs,yt vdK0SkDEacs,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_vdK0SkDEacs.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_vdK0SkDEacs.mp4,55.0,55.0,0.1475,5.382,0.1321,0.2949,0.318,0.011,0.0014,0.011,0.8875,0.037,0.0,0.0,,,0,,,0.6909,0.0,0.0,0,0,0.0021,False,payoff_low=0.000:min0.10,238
2026-09-08T08:21:31Z,PNqnBgKk0RQ,ДЮП ТЕПЛАКОВ/GLITCH METRO ROYALE,youtube_shorts,https://www.youtube.com/shorts/PNqnBgKk0RQ,метро роял пабг перестрелка shorts,/root/datasets/pubg/shorts_autolearn/yt_PNqnBgKk0RQ.mp4,12.53,12.53,0.0297,4.663,0.0104,0.0386,0.393,0.0013,0.0003,0.0014,0.8579,0.6409,,,,,13,,,,,,,,0.0003,False,no_shots=density0.030:burst4.66:ownerbelow_owner_floor=density0.030:burst4.66,239
2026-09-08T08:26:44Z,X2oC3k1hZPs,yt X2oC3k1hZPs.f298,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_X2oC3k1hZPs.f298.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_X2oC3k1hZPs.f298.mp4,55.0,55.0,0.0,0.0,0.0,0.2301,0.429,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,0.0,False,no_shots=density0.000:burst0.00:ownerbelow_owner_floor=density0.000:burst0.00,240
2026-09-08T08:29:27Z,X2oC3k1hZPs,С ДП-28 до ФУЛЛ 6 В МЕТРО РОЯЛЬ НА 7 КАРТЕ🔥 ,youtube_shorts,https://www.youtube.com/shorts/X2oC3k1hZPs,метро роял 7 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt_X2oC3k1hZPs.mp4,55.0,55.0,0.117,5.927,0.0873,0.2301,0.429,0.0389,0.0345,0.0389,0.729,0.6352,0.4531,0.0,,,3081,,,0.7303,0.0,0.225,0,0,0.0005,False,payoff_low=0.000:min0.10,240
2026-09-08T08:35:44Z,IiFpTzTVLr0,METRO ROYALE HIGHLIGHTS ,youtube_highlights,https://www.youtube.com/watch?v=IiFpTzTVLr0,pubg metro royale highlights,/root/datasets/pubg/shorts_autolearn/yt_IiFpTzTVLr0.mp4,55.0,55.0,0.1896,4.38,0.1733,0.2217,0.358,0.4588,0.6374,0.6374,0.4218,0.4825,,,,,0,,,,,,,0,0.0038,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters1:kf0:mini0.000,241
2026-09-08T08:36:55Z,IiFpTzTVLr0,yt IiFpTzTVLr0,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_IiFpTzTVLr0.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_IiFpTzTVLr0.mp4,55.0,55.0,0.1896,4.38,0.1733,0.2217,0.358,0.4588,0.6374,0.6374,0.4218,0.4825,,,,,0,,,,,,,0,0.0038,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters1:kf0:mini0.000,241
2026-09-08T08:52:22Z,GRlR31E4GJI,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/GRlR31E4GJI,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_GRlR31E4GJI.mp4,55.0,55.0,0.1385,5.98,0.1114,0.3397,0.424,0.0074,0.0021,0.0074,0.6388,0.6527,0.7591,0.0,,,0,,,0.7231,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,242
2026-09-08T08:55:25Z,GRlR31E4GJI,yt GRlR31E4GJI,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_GRlR31E4GJI.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_GRlR31E4GJI.mp4,55.0,55.0,0.1385,5.98,0.1114,0.3397,0.424,0.0074,0.0021,0.0074,0.6388,0.6527,0.7591,0.0,,,0,,,0.7231,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,242
2026-09-08T09:00:47Z,5c1j4y7qs7g,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/5c1j4y7qs7g,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_5c1j4y7qs7g.mp4,55.0,55.0,0.1609,3.57,0.1508,0.2437,0.344,0.0033,0.0006,0.0033,0.8339,0.8121,0.0,0.0,,,0,,,0.6607,0.0,0.0,0,0,0.0003,False,payoff_low=0.000:min0.10,243
2026-09-08T09:04:20Z,5c1j4y7qs7g,yt 5c1j4y7qs7g,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_5c1j4y7qs7g.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_5c1j4y7qs7g.mp4,55.0,55.0,0.1609,3.57,0.1508,0.2437,0.344,0.0033,0.0006,0.0033,0.8339,0.8121,0.0,0.0,,,0,,,0.6607,0.0,0.0,0,0,0.0003,False,payoff_low=0.000:min0.10,243
2026-09-08T09:08:48Z,CYgNT8ztAcA,ШТУРМ НА 5 КАРТЕ В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/CYgNT8ztAcA,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_CYgNT8ztAcA.mp4,55.0,55.0,0.1518,5.263,0.1343,0.1721,0.377,0.0056,0.0014,0.0056,0.7565,0.7468,0.0,0.0,,,0,,,0.6993,0.0,0.0,0,0,0.0004,False,payoff_low=0.000:min0.10,244
2026-09-08T09:12:58Z,CYgNT8ztAcA,yt CYgNT8ztAcA,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_CYgNT8ztAcA.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_CYgNT8ztAcA.mp4,55.0,55.0,0.1518,5.263,0.1343,0.1721,0.377,0.0056,0.0014,0.0056,0.7565,0.7468,0.0,0.0,,,0,,,0.6993,0.0,0.0,0,0,0.0004,False,payoff_low=0.000:min0.10,244
2026-09-08T09:13:48Z,SXC-kaWULEc,METRO ROYALE DROP YELLOW CRATE WITH FABLED JS9 ,youtube_highlights,https://www.youtube.com/watch?v=SXC-kaWULEc,метро роял клатч пабг,/root/datasets/pubg/shorts_autolearn/yt_SXC-kaWULEc.mp4,55.0,55.0,0.0351,17.428,0.0212,0.234,0.454,0.1318,0.2383,0.2383,0.0099,0.4736,,,,,2143,,,,,,,,0.0002,False,loot_walk=density0.035,245
2026-09-08T09:48:21Z,sOqcYPQwZ78,С НУЛЯ ДО ФУЛ 6 МЕТРО РОЯЛЬ 2.0 ,youtube_shorts,https://www.youtube.com/shorts/sOqcYPQwZ78,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_sOqcYPQwZ78.mp4,55.0,55.0,0.1352,2.934,0.0999,0.2807,0.537,0.0632,0.0186,0.0632,0.7927,0.8012,0.6754,0.0,,,0,,,0.6828,0.0,0.225,0,0,0.004,False,payoff_low=0.000:min0.10,246
2026-09-08T09:50:52Z,w42jVjVquyc,ЗАБАНИЛИ АККАУНТ?! КАК ЛЕГКО ПОДНЯТЬСЯ С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/w42jVjVquyc,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_w42jVjVquyc.mp4,55.0,55.0,0.0338,6.062,0.0188,0.1811,0.338,0.0028,0.0009,0.0028,0.6301,0.5901,,,,,910,,,,,,,,0.0001,False,loot_walk=density0.034,247
2026-09-08T09:54:36Z,cJOzi2O5RJg,С НУЛЯ ДО ФУЛ 6 ГОЛЫМ В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/cJOzi2O5RJg,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_cJOzi2O5RJg.mp4,55.0,55.0,0.1405,3.556,0.1046,0.2705,0.429,0.145,0.0728,0.145,0.7809,0.7385,0.4964,0.0,,,0,,,0.7366,0.0,0.225,0,0,0.0023,False,payoff_low=0.000:min0.10,248
2026-09-08T09:58:12Z,6GS3F9um0W8,"5 лучших советов и хитростей для новичков в Metro Royale, которые помогут стать профессионалом ",youtube_highlights,https://www.youtube.com/watch?v=6GS3F9um0W8,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_6GS3F9um0W8.mp4,55.0,55.0,0.0,3.073,0.0449,0.2527,0.527,0.0974,0.0388,0.0974,0.7933,0.7879,,,,,517,,,,,,,,0.0148,False,run_loot=motion0.253:gun0.000,249
2026-09-08T11:03:35Z,_NAQlOntPYI,СТРИМ МЕТРО РОЯЛЬ!!НОВЫЙ СЕЗОН ОТ 0 ДО ФУЛЛ 6. #пабг  #metroroyale #метророяль #shorts,youtube_shorts,https://www.youtube.com/shorts/_NAQlOntPYI,метро роял 8 карта shorts пабг,/root/datasets/pubg/shorts_autolearn/yt__NAQlOntPYI.mp4,4.92,4.92,0.0,13.076,0.0,0.0574,0.402,0.0004,0.0004,0.0018,0.0574,0.116,,,,,10,,,,,,,,0.0018,False,no_shots=density0.000:burst13.08:ownerbelow_owner_floor=density0.000:burst13.08,250
2026-09-08T11:11:53Z,hAiw6dxAp2c,yt hAiw6dxAp2c,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_hAiw6dxAp2c.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_hAiw6dxAp2c.mp4,55.0,55.0,0.0803,5.531,0.0774,0.1243,0.378,0.5698,0.5751,0.5751,0.5144,0.5169,0.0,0.0,,,0,,,0.9568,0.0,0.0,0,0,0.0014,False,payoff_low=0.000:min0.10,251
2026-09-08T11:12:01Z,hAiw6dxAp2c,BECOME STRONGER THAN 99% OF METRO ROYALE PLAYERS 🥶,youtube_highlights,https://www.youtube.com/watch?v=hAiw6dxAp2c,метро роял клатч пабг,/root/datasets/pubg/shorts_autolearn/yt_hAiw6dxAp2c.mp4,55.0,55.0,0.0803,5.531,0.0774,0.1243,0.378,0.5698,0.5751,0.5751,0.5144,0.5169,0.0,0.0,,,0,,,0.9568,0.0,0.0,0,0,0.0014,False,payoff_low=0.000:min0.10,251
2026-09-08T11:23:05Z,2d406063db3,tt 7683110992946924831,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7683110992946924831.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7683110992946924831.mp4,26.37,26.37,0.207,4.305,0.1287,0.1388,0.269,0.0605,0.057,0.0605,0.1926,0.7643,0.4559,0.0,,,0,,,0.7091,0.0,0.225,0,0,0.0049,False,payoff_low=0.000:min0.10,252
2026-09-08T11:59:54Z,dd7cfbd7a3f,tt 7683129798511725831,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7683129798511725831.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7683129798511725831.mp4,55.0,55.0,0.0025,3.682,0.0242,0.2532,0.356,0.2268,0.3852,0.3852,0.314,0.5106,,,,,0,,,,,,,,0.0013,False,no_shots=density0.003:burst3.68:ownerbelow_owner_floor=density0.003:burst3.68,253
2026-09-08T12:20:00Z,OxuagZtIdOE,From 0 to 100 MILLION!!🔥SOLO vs SQUADS🥵THE HARDEST RIMS IN METRO ROYALE ,youtube_shorts,https://www.youtube.com/shorts/OxuagZtIdOE,метро роял соло против отряда shorts,/root/datasets/pubg/shorts_autolearn/yt_OxuagZtIdOE.mp4,55.0,55.0,0.0156,4.239,0.0405,0.2408,0.406,0.0327,0.0036,0.0327,0.8118,0.8039,,,,,3093,,,,,,,,0.001,False,run_loot=motion0.241:gun0.016,254
2026-09-08T12:31:08Z,1kypxeu_FkI,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/1kypxeu_FkI,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_1kypxeu_FkI.mp4,55.0,55.0,0.1366,5.969,0.099,0.2281,0.369,0.0032,0.0005,0.0032,0.7793,0.7232,0.8733,0.0,,,0,,,0.7081,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,255
2026-09-08T12:31:15Z,1kypxeu_FkI,yt 1kypxeu FkI,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_1kypxeu_FkI.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_1kypxeu_FkI.mp4,55.0,55.0,0.1366,5.969,0.099,0.2281,0.369,0.0032,0.0005,0.0032,0.7793,0.7232,0.8733,0.0,,,0,,,0.7081,0.0,0.225,0,0,0.0003,False,payoff_low=0.000:min0.10,255
2026-09-08T12:34:21Z,KdPZ5XGQ4EM,С 0 ДО ФУЛЛ 6 В НАЧАЛЕ СЕЗОНА В МЕТРО РОЯЛЬ🔥 ,youtube_shorts,https://www.youtube.com/shorts/KdPZ5XGQ4EM,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_KdPZ5XGQ4EM.mp4,55.0,55.0,0.0456,4.794,0.068,0.281,0.417,0.548,0.6544,0.6544,0.5909,0.6176,,,,,0,,,,,,,1,0.0026,False,hard_loot_walk,256
2026-09-08T12:34:37Z,KdPZ5XGQ4EM,yt KdPZ5XGQ4EM,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_KdPZ5XGQ4EM.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_KdPZ5XGQ4EM.mp4,55.0,55.0,0.0456,4.794,0.068,0.281,0.417,0.548,0.6544,0.6544,0.5909,0.6176,,,,,0,,,,,,,1,0.0026,False,hard_loot_walk,256
2026-09-08T12:38:29Z,wEmX7yEyKQg,Metro Royale Solo vs Campers Lobby Wipe in Map 7 ,youtube_highlights,https://www.youtube.com/watch?v=wEmX7yEyKQg,pubg metro royale highlights,/root/datasets/pubg/shorts_autolearn/yt_wEmX7yEyKQg.mp4,55.0,55.0,0.0553,13.734,0.0277,0.215,0.254,0.1359,0.1114,0.1359,0.0076,0.3031,,,,,1009,,,,,,,,0.0013,False,loot_walk=density0.055,257
2026-09-08T13:47:49Z,VP_zwvS1TwU,yt VP zwvS1TwU,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_VP_zwvS1TwU.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_VP_zwvS1TwU.mp4,55.0,55.0,0.157,3.5,0.1414,0.1619,0.339,0.0024,0.0005,0.0024,0.7615,0.6815,0.508,0.0,,,0,,,0.6663,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,258
2026-09-08T13:47:57Z,VP_zwvS1TwU,С НУЛЯ ДО ФУЛ 6 В МЕТРО РОЯЛЬ ,youtube_shorts,https://www.youtube.com/shorts/VP_zwvS1TwU,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_VP_zwvS1TwU.mp4,55.0,55.0,0.157,3.5,0.1414,0.1619,0.339,0.0024,0.0005,0.0024,0.7615,0.6815,0.508,0.0,,,0,,,0.6663,0.0,0.225,0,0,0.0002,False,payoff_low=0.000:min0.10,258
2026-09-08T13:56:51Z,3kTgTFefoJc,SMASHING SQUADS IN THE NEW METRO ROYALE SEASON - SOLO VS SQUADS ,youtube_highlights,https://www.youtube.com/watch?v=3kTgTFefoJc,метро роял один против сквада,/root/datasets/pubg/shorts_autolearn/yt_3kTgTFefoJc.mp4,55.0,55.0,0.1654,4.838,0.1399,0.3334,0.503,0.0137,0.0039,0.0137,0.8114,0.7245,0.0,0.0,,,0,,,0.6904,0.0,0.0,0,0,0.0007,False,payoff_low=0.000:min0.10,259
2026-09-08T14:59:47Z,e7be5f19f3c,tt 7683175271146474760,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7683175271146474760.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7683175271146474760.mp4,55.0,55.0,0.1324,3.935,0.0821,0.225,0.317,0.1362,0.0743,0.1362,0.8374,0.8121,0.0,0.0,,,0,,,0.7332,0.0,0.0,0,0,0.0182,False,payoff_low=0.000:min0.10,260
2026-09-08T15:02:26Z,L0ILJLRNfrE,😱ЛЕГЕНДАРНЫЙ ШТУРМ В МЕТРО РОЯЛЬ ,youtube_highlights,https://www.youtube.com/watch?v=L0ILJLRNfrE,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_L0ILJLRNfrE.mp4,55.0,55.0,0.0452,7.148,0.0331,0.2079,0.433,0.1146,0.0806,0.1146,0.722,0.6975,,,,,2303,,,,,,,,0.0071,False,loot_walk=density0.045,260
2026-09-08T15:06:50Z,e7be5f19f3c,tt 7683175271146474760,tiktok_pubg,file:///root/datasets/tiktok/pubg/tt_7683175271146474760.mp4,local:tiktok_pubg,/root/datasets/tiktok/pubg/tt_7683175271146474760.mp4,55.0,55.0,0.1324,3.935,0.0821,0.225,0.317,0.1362,0.0743,0.1362,0.8374,0.8121,0.0,0.0,,,0,,,0.7332,0.0,0.0,0,0,0.0182,False,payoff_low=0.000:min0.10,261
2026-09-08T15:14:50Z,RRBN7FUvK_s,yt RRBN7FUvK s.f398,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_RRBN7FUvK_s.f398.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_RRBN7FUvK_s.f398.mp4,55.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,0.0,False,no_shots=density0.000:burst0.00:ownerbelow_owner_floor=density0.000:burst0.00,262
2026-09-08T15:16:48Z,RRBN7FUvK_s,SOLO AGAINST EVERYONE🔥IT WAS NOT EASY😱IN METRO ROYALE,youtube_highlights,https://www.youtube.com/watch?v=RRBN7FUvK_s,метро роял один против сквада,/root/datasets/pubg/shorts_autolearn/yt_RRBN7FUvK_s.mp4,55.0,55.0,0.0042,3.261,0.0673,0.0157,0.516,0.006,0.0007,0.006,0.8081,0.4552,,,,,1671,,,,,,,,0.0004,False,talk_menu=rms0.0673:gun0.004,262
2026-09-08T15:20:55Z,9t6C5tJUkYY,GRINDING TO A BILLION SOLO VS SQUADS 🥶 IN METRO ROYALE -6 ,youtube_highlights,https://www.youtube.com/watch?v=9t6C5tJUkYY,метро роял один против сквада,/root/datasets/pubg/shorts_autolearn/yt_9t6C5tJUkYY.mp4,55.0,55.0,0.057,8.047,0.0549,0.1882,0.333,0.498,0.4906,0.498,0.4137,0.4134,,,,,927,,,,,,,1,0.0004,False,hard_loot_walk,263
2026-09-08T15:53:26Z,AL8CKKGLi1k,Metro Royale chapter-7 ,youtube_highlights,https://www.youtube.com/watch?v=AL8CKKGLi1k,pubg metro royale clutch,/root/datasets/pubg/shorts_autolearn/yt_AL8CKKGLi1k.mp4,55.0,55.0,0.1439,4.24,0.1424,0.2219,0.394,0.3155,0.3308,0.3308,0.2567,0.5768,0.2904,0.0,,,673,,,0.8619,0.0,0.225,0,0,0.0017,False,payoff_low=0.000:min0.10,264
2026-09-08T16:14:14Z,d_mKa8J4_2s,yt d mKa8J4 2s.f398,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_d_mKa8J4_2s.f398.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_d_mKa8J4_2s.f398.mp4,55.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,0.0,False,no_shots=density0.000:burst0.00:ownerbelow_owner_floor=density0.000:burst0.00,265
2026-09-08T16:18:40Z,d_mKa8J4_2s,ВОТ КАК ПРАВИЛЬНО ИГРАТЬ В METRO ROYALE - УЧУСЬ У ПРОФИ 😎😈 PUBG Mobile METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=d_mKa8J4_2s,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_d_mKa8J4_2s.mp4,55.0,55.0,0.1484,5.141,0.0946,0.1243,0.331,0.0301,0.019,0.0301,0.8742,0.9055,,,,,3244,,,,,,,0,0.0033,False,hard_bot_farm=bot_farm_one_sided=quarters3:clusters0:kf0:mini0.000,265
2026-09-08T16:22:56Z,v6XNiOHSc5k,yt v6XNiOHSc5k.f398,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_v6XNiOHSc5k.f398.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_v6XNiOHSc5k.f398.mp4,55.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,0.0,False,no_shots=density0.000:burst0.00:ownerbelow_owner_floor=density0.000:burst0.00,266
2026-09-08T16:27:05Z,v6XNiOHSc5k,НИКОГДА НЕ ИГРАЙ С ЭТОЙ ПУШКОЙ В МЕТРО РОЯЛЬ! 🤯😵 PUBG Mobile METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=v6XNiOHSc5k,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_v6XNiOHSc5k.mp4,55.0,55.0,0.1557,3.608,0.109,0.1393,0.367,0.206,0.1616,0.206,0.655,0.6945,,,,,2903,,,,,,,0,0.0128,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters0:kf0:mini0.000,266
2026-09-08T16:36:23Z,t-8kkgU9ndo,yt t-8kkgU9ndo,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_t-8kkgU9ndo.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_t-8kkgU9ndo.mp4,55.0,55.0,0.1479,4.455,0.088,0.2381,0.224,0.2443,0.2869,0.2869,0.4255,0.5502,0.4227,0.0,,,0,,,0.8464,0.0,0.225,0,0,0.0019,False,payoff_low=0.000:min0.10,267
2026-09-08T16:36:25Z,t-8kkgU9ndo,ОТ НУЛЯ ДО ФУЛЛ 6 В МЕТРО РОЯЛЬ - ПУБГ МОБАЙЛ 🔥😎 ТОЛЬКО С JS9 ДО ФУЛЛ 6 В METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=t-8kkgU9ndo,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_t-8kkgU9ndo.mp4,55.0,55.0,0.1479,4.455,0.088,0.2381,0.224,0.2443,0.2869,0.2869,0.4255,0.5502,0.4227,0.0,,,2817,,,0.8464,0.0,0.225,0,0,0.0019,False,payoff_low=0.000:min0.10,267
2026-09-08T16:41:38Z,8fMjU5keaQk,НОВАЯ КАРТА В МЕТРО РОЯЛЬ! - ПЕРВЫЙ ВЗГЛЯД 🔥😎 СОБРАЛ ЛУЧШИЙ ЗОЛОТОЙ СЕТ В METRO ROYALE ,youtube_highlights,https://www.youtube.com/watch?v=8fMjU5keaQk,метро роял пабг лучшие моменты,/root/datasets/pubg/shorts_autolearn/yt_8fMjU5keaQk.mp4,55.0,55.0,0.0004,3.244,0.0738,0.1525,0.335,0.0032,0.0019,0.0036,0.8562,0.856,,,,,2681,,,,,,,,0.0011,False,talk_menu=rms0.0738:gun0.000,268
2026-09-08T16:48:25Z,rtHV4eX00D4,Pubg Mobile Metro Royale Highlights ,youtube_highlights,https://www.youtube.com/watch?v=rtHV4eX00D4,pubg metro royale highlights,/root/datasets/pubg/shorts_autolearn/yt_rtHV4eX00D4.mp4,29.04,29.04,0.032,3.634,0.0628,0.134,0.34,0.6278,0.8697,0.8697,0.0196,0.0096,,,,,1,,,,,,,,0.0015,False,no_shots=density0.032:burst3.63,269
2026-09-08T16:48:31Z,rtHV4eX00D4,yt rtHV4eX00D4,shorts_autolearn_media,file:///root/datasets/pubg/shorts_autolearn/yt_rtHV4eX00D4.mp4,local:shorts_autolearn_media,/root/datasets/pubg/shorts_autolearn/yt_rtHV4eX00D4.mp4,29.04,29.04,0.032,3.634,0.0628,0.134,0.34,0.6278,0.8697,0.8697,0.0196,0.0096,,,,,0,,,,,,,,0.0015,False,no_shots=density0.032:burst3.63,269
2026-09-08T17:18:18Z,VB12uSRuCGc,С НУЛЯ ДО ФУЛ 6 ГОЛЫМ В НОВОМ МЕТРО РОЯЛЬ БЕЗ МАГАЗИНА ,youtube_shorts,https://www.youtube.com/shorts/VB12uSRuCGc,метро роял с нуля до фул 6 shorts,/root/datasets/pubg/shorts_autolearn/yt_VB12uSRuCGc.mp4,55.0,55.0,0.1452,3.587,0.1073,0.2532,0.487,0.0623,0.0082,0.0623,0.7491,0.6776,,,,,854,,,,,,,0,0.0077,False,hard_bot_farm=bot_farm_one_sided=quarters4:clusters1:kf0:mini0.000,271
